host_s,frame,x_ticks,x_vel_ticks_s,theta_rad,theta_vel_rad_s,u,captured,running,rail_blocked
99.4604,5801,469,1800.0,79.9890,-19.811,0.0000,0,1,0
99.4604,5802,478,1800.0,79.9507,-13.664,0.0000,0,1,0
99.4604,5803,486,1750.0,79.9185,-10.398,0.0000,0,1,0
99.4604,5804,494,1700.0,79.8847,-8.727,0.0000,0,1,0
99.4604,5805,502,1650.0,79.8510,-7.815,0.0000,0,1,0
99.4805,5806,509,1550.0,79.8188,-7.205,0.0000,0,1,0
99.4806,5807,516,1500.0,79.7896,-6.824,0.0000,0,1,0
99.4806,5808,531,1480.0,79.7298,-6.510,0.0000,0,1,0
99.5007,5809,537,1400.0,79.7022,-6.231,0.0000,0,1,0
99.5007,5810,544,1400.0,79.6746,-5.999,0.0000,0,1,0
99.5007,5811,550,1360.0,79.6500,-5.791,0.0000,0,1,0
99.5007,5812,557,1300.0,79.6270,-5.465,0.0000,0,1,0
99.5208,5813,563,1300.0,79.5994,-5.302,0.1125,0,1,0
99.5208,5814,569,1250.0,79.5764,-5.105,0.2250,0,1,0
99.5208,5815,574,1200.0,79.5549,-4.930,0.3375,0,1,0
99.5208,5816,577,1000.0,79.5319,-4.843,0.4500,0,1,0
99.5409,5817,578,750.0,79.5120,-4.607,0.5625,0,1,0
99.5409,5818,577,400.0,79.4936,-4.375,0.6750,0,1,0
99.5409,5819,575,50.0,79.4752,-4.182,0.6408,0,1,0
99.5409,5820,571,-300.0,79.4583,-3.932,0.5561,0,1,0
99.5610,5821,565,-650.0,79.4383,-3.807,0.5314,0,1,0
99.5611,5822,557,-1000.0,79.4291,-3.514,0.4475,0,1,0
99.5611,5823,549,-1300.0,79.4153,-3.253,0.3793,0,1,0
99.5812,5824,528,-1720.0,79.3877,-3.038,0.3455,0,1,0
99.5813,5825,519,-1840.0,79.3785,-2.715,0.2594,0,1,0
99.5813,5826,508,-1960.0,79.3662,-2.616,0.2432,0,1,0
99.5813,5827,497,-2080.0,79.3586,-2.443,0.2103,0,1,0
99.6014,5828,486,-2100.0,79.3494,-2.180,0.1501,0,1,0
99.6014,5829,476,-2150.0,79.3340,-2.202,0.1604,0,1,0
99.6014,5830,465,-2150.0,79.3340,-1.906,0.0994,0,1,0
99.6014,5831,455,-2100.0,79.3264,-1.758,0.0676,0,1,0
99.6215,5832,446,-2000.0,79.3202,-1.608,0.0326,0,1,0
99.6215,5833,437,-1950.0,79.3156,-1.264,-0.0208,0,1,0
99.6215,5834,428,-1850.0,79.3172,-1.054,-0.0556,0,1,0
99.6215,5835,421,-1700.0,79.3018,-1.140,-0.0593,0,1,0
99.6416,5836,414,-1600.0,79.2988,-1.107,-0.0728,0,1,0
99.6416,5837,408,-1450.0,79.2926,-1.129,-0.0852,0,1,0
99.6417,5838,403,-1250.0,79.2865,-1.331,-0.0813,0,1,0
99.6417,5839,398,-1150.0,79.2819,-1.164,-0.1109,0,1,0
99.6618,5840,392,-880.0,79.2711,-1.134,-0.1407,0,1,0
99.6618,5841,390,-720.0,79.2650,-1.119,-0.1580,0,1,0
99.6618,5842,389,-560.0,79.2650,-0.989,-0.1876,0,1,0
99.6819,5843,389,-360.0,79.2635,-0.863,-0.2192,0,1,0
99.6819,5844,390,-100.0,79.2573,-0.776,-0.2518,0,1,0
99.6819,5845,391,50.0,79.2527,-0.695,-0.2721,0,1,0
99.6819,5846,394,250.0,79.2512,-0.692,-0.2928,0,1,0
99.7020,5847,396,350.0,79.2481,-0.730,-0.3003,0,1,0
99.7021,5848,400,500.0,79.2451,-0.672,-0.3191,0,1,0
99.7021,5849,404,650.0,79.2466,-0.489,-0.3447,0,1,0
99.7021,5850,410,800.0,79.2435,-0.436,-0.3620,0,1,0
99.7222,5851,416,1000.0,79.2435,-0.333,-0.3866,0,1,0
99.7222,5852,422,1100.0,79.2405,-0.282,-0.3978,0,1,0
99.7222,5853,430,1300.0,79.2481,-0.102,-0.4236,0,1,0
99.7222,5854,438,1400.0,79.2420,-0.090,-0.4327,0,1,0
99.7424,5855,447,1550.0,79.2389,-0.160,-0.4469,0,1,0
99.7424,5856,468,1840.0,79.2405,-0.080,-0.4785,0,1,0
99.7424,5857,478,1920.0,79.2405,-0.193,-0.4854,0,1,0
99.7626,5858,489,2040.0,79.2405,-0.127,-0.4989,0,1,0
99.7626,5859,501,2160.0,79.2420,-0.002,-0.5125,0,1,0
99.7626,5860,514,2300.0,79.2405,-0.001,-0.5268,0,1,0
99.7626,5861,527,2450.0,79.2435,0.076,-0.5429,0,1,0
99.7827,5862,541,2600.0,79.2435,0.115,-0.5583,0,1,0
99.7827,5863,556,2750.0,79.2466,0.172,-0.5739,0,1,0
99.7827,5864,571,2850.0,79.2481,0.278,-0.5825,0,1,0
99.7827,5865,587,3000.0,79.2527,0.369,-0.5965,0,1,0
99.8029,5866,603,3100.0,79.2527,0.415,-0.6053,0,1,0
99.8029,5867,620,3200.0,79.2589,0.514,-0.6128,0,1,0
99.8029,5868,638,3350.0,79.2619,0.602,-0.5003,0,1,0
99.8029,5869,656,3450.0,79.2681,0.684,-0.3878,0,1,0
99.8231,5870,674,3550.0,79.2635,0.611,-0.2753,0,1,0
99.8231,5871,692,3600.0,79.2773,0.766,-0.1628,0,1,0
99.8231,5872,726,3520.0,79.2926,0.996,-0.0557,0,1,0
99.8432,5873,740,3360.0,79.2972,1.081,-0.0290,0,1,0
99.8432,5874,755,3240.0,79.3049,1.369,0.0202,0,1,0
99.8432,5875,768,3040.0,79.3141,1.421,0.0513,0,1,0
99.8432,5876,780,2700.0,79.3264,1.554,0.1109,0,1,0
99.8634,5877,792,2600.0,79.3371,1.774,0.1621,0,1,0
99.8634,5878,801,2300.0,79.3494,1.999,0.2418,0,1,0
99.8634,5879,809,2050.0,79.3616,2.188,0.3142,0,1,0
99.8634,5880,816,1800.0,79.3755,2.321,0.3785,0,1,0
99.8835,5881,820,1400.0,79.3939,2.580,0.4910,0,1,0
99.8835,5882,823,1100.0,79.4092,2.786,0.5965,0,1,0
99.8836,5883,823,700.0,79.4261,3.004,0.7090,0,1,0
99.8836,5884,821,250.0,79.4476,3.305,0.8215,0,1,0
99.9037,5885,817,-150.0,79.4690,3.532,0.9340,0,1,0
99.9037,5886,811,-600.0,79.4905,3.798,0.9585,0,1,0
99.9037,5887,802,-1050.0,79.5151,4.124,0.9585,0,1,0
99.9238,5888,777,-1760.0,79.5657,4.424,0.9585,0,1,0
99.9238,5889,763,-2160.0,79.5902,4.636,0.9585,0,1,0
99.9238,5890,747,-2560.0,79.6209,4.926,0.9585,0,1,0
99.9238,5891,728,-2960.0,79.6500,5.163,0.9585,0,1,0
99.9440,5892,708,-3450.0,79.6792,5.419,0.9585,0,1,0
99.9441,5893,687,-3800.0,79.7114,5.739,0.9585,0,1,0
99.9441,5894,665,-4100.0,79.7451,5.976,0.8460,0,1,0
99.9441,5895,641,-4350.0,79.7789,6.209,0.7335,0,1,0
99.9642,5896,617,-4550.0,79.8142,6.479,0.6210,0,1,0
99.9642,5897,592,-4750.0,79.8510,6.729,0.5085,0,1,0
99.9642,5898,568,-4850.0,79.8863,6.892,0.3960,0,1,0
99.9642,5899,544,-4850.0,79.9246,7.089,0.2835,0,1,0
99.9843,5900,520,-4850.0,79.9660,7.341,0.1710,0,1,0
99.9844,5901,497,-4750.0,80.0028,7.467,0.0585,0,1,0
99.9844,5902,475,-4650.0,80.0427,7.645,0.0000,0,1,0
99.9844,5903,454,-4500.0,80.0872,7.888,0.0000,0,1,0
100.0045,5904,411,-4360.0,80.1118,6.858,0.1125,0,1,0
100.0045,5905,392,-4200.0,80.0090,3.552,0.2250,0,1,0
100.0045,5906,372,-4120.0,78.8171,-22.737,0.1125,0,1,0
100.0246,5907,353,-4040.0,80.1148,-10.816,0.0000,0,1,0
100.0246,5908,336,-3750.0,80.1148,-5.331,0.1125,0,1,0
100.0246,5909,318,-3700.0,80.1317,0.402,0.2250,0,1,0
100.0246,5910,302,-3500.0,80.1808,34.294,0.1125,0,1,0
100.0447,5911,286,-3350.0,80.2314,20.062,0.0000,0,1,0
100.0447,5912,271,-3250.0,80.2805,14.173,0.0000,0,1,0
100.0447,5913,256,-3100.0,80.3311,12.072,0.0000,0,1,0
100.0447,5914,242,-3000.0,80.3848,11.136,0.0000,0,1,0
100.0649,5915,229,-2850.0,80.4370,10.707,0.0000,0,1,0
100.0649,5916,215,-2800.0,80.4907,10.607,0.0000,0,1,0
100.0649,5917,202,-2700.0,80.5413,10.557,0.0000,0,1,0
100.0649,5918,190,-2600.0,80.6042,10.763,0.0000,0,1,0
100.0850,5919,178,-2550.0,80.6671,11.134,0.0000,0,1,0
100.0850,5920,154,-2440.0,80.7852,11.458,0.0000,0,1,0
100.0850,5921,144,-2320.0,80.8343,11.589,0.0000,0,1,0
100.0850,5922,134,-2240.0,80.8972,11.654,0.0000,0,1,0
100.1051,5923,124,-2160.0,80.9570,11.626,0.0000,0,1,0
100.1051,5924,114,-2000.0,81.0199,11.680,0.0000,0,1,0
100.1051,5925,105,-1950.0,81.0828,12.053,0.0000,0,1,0
100.1051,5926,96,-1900.0,81.1472,12.278,0.0000,0,1,0
100.1253,5927,87,-1850.0,81.2086,12.428,0.0000,0,1,0
100.1253,5928,79,-1750.0,81.2776,12.657,0.0000,0,1,0
100.1253,5929,71,-1700.0,81.3374,12.694,0.0000,0,1,0
100.1253,5930,64,-1600.0,81.4034,12.752,0.0000,0,1,0
100.1454,5931,56,-1550.0,81.4678,12.857,0.0000,0,1,0
100.1454,5932,50,-1450.0,81.5338,12.833,0.0000,0,1,0
100.1454,5933,43,-1400.0,81.5982,12.936,0.0000,0,1,0
100.1454,5934,37,-1350.0,81.6534,12.719,0.0000,0,1,0
100.1655,5935,31,-1250.0,81.7286,12.879,0.0000,0,1,0
100.1655,5936,20,-1200.0,81.8590,12.944,0.0000,0,1,0
100.1656,5937,15,-1120.0,81.9234,12.976,0.0000,0,1,0
100.1857,5938,10,-1080.0,81.9894,13.207,0.0000,0,1,0
100.1857,5939,4,-1080.0,82.0507,13.046,0.0000,0,1,0
100.1857,5940,-1,-1050.0,82.1136,12.889,0.0000,0,1,0
100.1857,5941,-6,-1050.0,82.1781,12.811,0.0000,0,1,0
100.2058,5942,-11,-1050.0,82.2425,12.733,0.0000,0,1,0
100.2058,5943,-16,-1000.0,82.3054,12.733,0.0000,0,1,0
100.2058,5944,-21,-1000.0,82.3683,12.733,0.0000,0,1,0
100.2058,5945,-26,-1000.0,82.4389,12.886,0.0000,0,1,0
100.2260,5946,-31,-1000.0,82.4925,12.694,0.0000,0,1,0
100.2260,5947,-36,-1000.0,82.5585,12.675,0.0000,0,1,0
100.2260,5948,-41,-1000.0,82.6122,12.435,0.0000,0,1,0
100.2260,5949,-46,-1000.0,82.6735,12.085,0.0000,0,1,0
100.2461,5950,-51,-1000.0,82.7318,12.025,0.0000,0,1,0
100.2462,5951,-56,-1000.0,82.7825,11.611,0.0000,0,1,0
100.2462,5952,-66,-1000.0,82.9036,11.635,0.0000,0,1,0
100.2664,5953,-70,-960.0,82.9543,11.432,0.0000,0,1,0
100.2664,5954,-75,-960.0,83.0095,11.269,0.0000,0,1,0
100.2664,5955,-80,-960.0,83.0601,11.187,0.0000,0,1,0
100.2664,5956,-84,-900.0,83.1123,10.809,0.0000,0,1,0
100.2865,5957,-89,-950.0,83.1629,10.620,0.0000,0,1,0
100.2865,5958,-94,-950.0,83.2135,10.410,0.0000,0,1,0
100.2865,5959,-99,-950.0,83.2641,10.306,0.0000,0,1,0
100.2865,5960,-104,-1000.0,83.3086,10.062,0.0000,0,1,0
100.3066,5961,-108,-950.0,83.3577,9.901,0.0000,0,1,0
100.3066,5962,-113,-950.0,83.4022,9.668,0.0000,0,1,0
100.3066,5963,-117,-900.0,83.4482,9.436,0.0000,0,1,0
100.3067,5964,-121,-850.0,83.4958,9.397,0.0000,0,1,0
100.3268,5965,-126,-900.0,83.5356,9.147,0.0000,0,1,0
100.3268,5966,-130,-850.0,83.5786,8.984,0.0000,0,1,0
100.3268,5967,-134,-850.0,83.6200,8.787,0.0000,0,1,0
100.3469,5968,-142,-840.0,83.7013,8.505,0.0000,0,1,0
100.3469,5969,-145,-760.0,83.7519,8.578,0.0000,0,1,0
100.3469,5970,-148,-720.0,83.7749,8.216,0.0000,0,1,0
100.3469,5971,-152,-720.0,83.8118,7.943,0.0000,0,1,0
100.3670,5972,-155,-650.0,83.8486,7.653,0.0000,0,1,0
100.3671,5973,-158,-650.0,83.8808,7.048,0.0000,0,1,0
100.3671,5974,-161,-650.0,83.9161,7.052,0.0000,0,1,0
100.3671,5975,-163,-550.0,83.9483,6.939,0.0000,0,1,0
100.3872,5976,-166,-550.0,83.9836,6.844,0.0000,0,1,0
100.3872,5977,-168,-500.0,84.0158,6.796,0.0000,0,1,0
100.3872,5978,-170,-450.0,84.0434,6.581,0.0000,0,1,0
100.3872,5979,-172,-450.0,84.0725,6.397,0.0000,0,1,0
100.4073,5980,-174,-400.0,84.1017,6.151,0.0000,0,1,0
100.4073,5981,-176,-400.0,84.1277,5.875,0.0000,0,1,0
100.4073,5982,-177,-350.0,84.1584,5.814,0.0000,0,1,0
100.4073,5983,-178,-300.0,84.1860,5.745,0.0000,0,1,0
100.4275,5984,-180,-240.0,84.2397,5.633,0.0000,0,1,0
100.4275,5985,-180,-160.0,84.2612,5.486,0.0000,0,1,0
100.4275,5986,-181,-160.0,84.2873,5.320,0.0000,0,1,0
100.4476,5987,-182,-160.0,84.3088,5.114,0.0000,0,1,0
100.4477,5988,-182,-100.0,84.3318,4.858,0.0000,0,1,0
100.4477,5989,-183,-150.0,84.3548,4.768,0.0000,0,1,0
100.4477,5990,-183,-100.0,84.3778,4.647,0.0000,0,1,0
100.4678,5991,-183,-50.0,84.3993,4.586,0.0000,0,1,0
100.4679,5992,-183,-50.0,84.4177,4.441,0.0000,0,1,0
100.4679,5993,-182,50.0,84.4391,4.330,0.0000,0,1,0
100.4679,5994,-182,50.0,84.4576,4.159,0.0000,0,1,0
100.4880,5995,-182,50.0,84.4760,3.997,0.0000,0,1,0
100.4880,5996,-182,50.0,84.4913,3.840,0.0000,0,1,0
100.4880,5997,-182,0.0,84.5143,3.799,0.0000,0,1,0
100.4881,5998,-182,0.0,84.5389,3.932,0.0000,0,1,0
100.5082,5999,-182,0.0,84.5481,3.769,0.0000,0,1,0
100.5082,6000,-182,0.0,84.5849,3.756,0.0000,0,1,0
100.5082,6001,-182,0.0,84.5972,3.534,0.0000,0,1,0
100.5283,6002,-182,0.0,84.6171,3.332,0.0000,0,1,0
100.5284,6003,-182,0.0,84.6294,3.292,0.0000,0,1,0
100.5284,6004,-182,0.0,84.6478,3.218,0.0000,0,1,0
100.5284,6005,-182,0.0,84.6646,3.297,0.0000,0,1,0
100.5485,6006,-182,0.0,84.6754,3.106,0.0000,0,1,0
100.5485,6007,-182,0.0,84.6938,3.164,0.0000,0,1,0
100.5485,6008,-182,0.0,84.7091,3.116,0.0000,0,1,0
100.5486,6009,-182,0.0,84.7183,2.900,0.0000,0,1,0
100.5687,6010,-182,0.0,84.7352,2.946,0.0000,0,1,0
100.5687,6011,-182,0.0,84.7598,3.122,0.0000,0,1,0
100.5687,6012,-182,0.0,84.7628,2.903,0.0000,0,1,0
100.5687,6013,-182,0.0,84.7797,2.986,0.0000,0,1,0
100.5888,6014,-182,0.0,84.7904,2.873,0.0000,0,1,0
100.5889,6015,-182,0.0,84.7889,2.165,0.0000,0,1,0
100.5889,6016,-182,0.0,84.8303,2.433,0.0000,0,1,0
100.6090,6017,-182,0.0,84.8411,2.443,0.0000,0,1,0
100.6090,6018,-182,0.0,84.8533,2.480,0.0000,0,1,0
100.6090,6019,-182,0.0,84.8656,2.774,0.0000,0,1,0
100.6090,6020,-182,0.0,84.8794,2.614,0.0000,0,1,0
100.6291,6021,-182,0.0,84.8917,2.573,0.0000,0,1,0
100.6291,6022,-182,0.0,84.9039,2.552,0.0000,0,1,0
100.6291,6023,-182,0.0,84.9162,2.541,0.0000,0,1,0
100.6291,6024,-182,0.0,84.9377,2.728,0.0000,0,1,0
100.6492,6025,-182,0.0,84.9423,2.629,0.0000,0,1,0
100.6492,6026,-182,0.0,84.9561,2.618,0.0000,0,1,0
100.6492,6027,-182,0.0,84.9638,2.498,0.0000,0,1,0
100.6492,6028,-182,0.0,84.9745,2.169,0.0000,0,1,0
100.6694,6029,-182,0.0,84.9914,2.312,0.0000,0,1,0
100.6694,6030,-182,0.0,85.0036,2.345,0.0000,0,1,0
100.6694,6031,-182,0.0,85.0144,2.438,0.0000,0,1,0
100.6895,6032,-182,0.0,85.0389,2.507,0.0000,0,1,0
100.6895,6033,-182,0.0,85.0527,2.481,0.0000,0,1,0
100.6895,6034,-182,0.0,85.0650,2.467,0.0000,0,1,0
100.6895,6035,-182,0.0,85.0757,2.461,0.0000,0,1,0
100.7097,6036,-182,0.0,85.0895,2.496,0.0000,0,1,0
100.7097,6037,-182,0.0,85.1095,2.667,0.0000,0,1,0
100.7097,6038,-182,0.0,85.1141,2.561,0.0000,0,1,0
100.7097,6039,-182,0.0,85.1294,2.623,0.0000,0,1,0
100.7298,6040,-182,0.0,85.1417,2.615,0.0000,0,1,0
100.7299,6041,-182,0.0,85.1540,2.420,0.0000,0,1,0
100.7299,6042,-182,0.0,85.1678,2.552,0.0000,0,1,0
100.7299,6043,-182,0.0,85.1877,2.734,0.0000,0,1,0
100.7500,6044,-182,0.0,85.1969,2.748,0.0000,0,1,0
100.7501,6045,-182,0.0,85.2138,2.869,0.0000,0,1,0
100.7501,6046,-182,0.0,85.2261,2.892,0.0000,0,1,0
100.7501,6047,-182,0.0,85.2414,2.788,0.0000,0,1,0
100.7702,6048,-182,0.0,85.2721,2.897,0.0000,0,1,0
100.7703,6049,-182,0.0,85.2859,2.891,0.0000,0,1,0
100.7703,6050,-182,0.0,85.3012,2.949,0.0000,0,1,0
100.7703,6051,-182,0.0,85.3197,3.039,0.0000,0,1,0
100.7904,6052,-182,0.0,85.3350,3.092,0.0000,0,1,0
100.7904,6053,-182,0.0,85.3534,3.234,0.0000,0,1,0
100.7904,6054,-182,0.0,85.3672,3.266,0.0000,0,1,0
100.7904,6055,-182,0.0,85.3887,3.359,0.0000,0,1,0
100.8106,6056,-182,0.0,85.4071,3.482,0.0000,0,1,0
100.8106,6057,-182,0.0,85.4255,3.544,0.0000,0,1,0
100.8106,6058,-182,0.0,85.4455,3.728,0.0000,0,1,0
100.8106,6059,-182,0.0,85.4639,3.743,0.0000,0,1,0
100.8307,6060,-182,0.0,85.4838,3.789,0.0000,0,1,0
100.8307,6061,-182,0.0,85.5022,3.812,0.0000,0,1,0
100.8307,6062,-182,0.0,85.5206,3.785,0.0000,0,1,0
100.8307,6063,-182,0.0,85.5452,3.925,0.0000,0,1,0
100.8508,6064,-182,0.0,85.5912,4.110,0.0000,0,1,0
100.8508,6065,-182,0.0,85.6127,4.264,0.0000,0,1,0
100.8508,6066,-182,0.0,85.6357,4.433,0.0000,0,1,0
100.8710,6067,-182,0.0,85.6587,4.487,0.0000,0,1,0
100.8710,6068,-182,0.0,85.6832,4.544,0.0000,0,1,0
100.8710,6069,-182,0.0,85.7139,4.803,0.0000,0,1,0
100.8710,6070,-182,0.0,85.7354,4.894,0.0000,0,1,0
100.8911,6071,-182,0.0,85.7615,5.017,0.0000,0,1,0
100.8911,6072,-182,0.0,85.7891,5.154,0.0000,0,1,0
100.8911,6073,-182,0.0,85.8075,4.917,0.1125,0,1,0
100.8911,6074,-182,0.0,85.8458,5.220,0.0000,0,1,0
100.9112,6075,-182,0.0,85.8735,5.409,0.0000,0,1,0
100.9113,6076,-182,0.0,85.9057,5.619,0.0000,0,1,0
100.9113,6077,-182,0.0,85.9333,5.954,0.0000,0,1,0
100.9113,6078,-182,0.0,85.9686,6.045,0.0000,0,1,0
100.9314,6079,-182,0.0,85.9977,6.129,0.0000,0,1,0
100.9314,6080,-182,0.0,86.0698,6.347,0.0000,0,1,0
100.9314,6081,-182,0.0,86.1005,6.517,0.0000,0,1,0
100.9515,6082,-182,0.0,86.1373,6.633,0.0000,0,1,0
100.9515,6083,-182,0.0,86.1726,6.814,0.0000,0,1,0
100.9515,6084,-182,0.0,86.2078,6.858,0.0000,0,1,0
100.9515,6085,-182,0.0,86.2493,7.149,0.0000,0,1,0
100.9716,6086,-182,0.0,86.2907,7.409,0.0000,0,1,0
100.9716,6087,-182,0.0,86.3290,7.616,0.0000,0,1,0
100.9717,6088,-182,0.0,86.3735,7.950,0.0000,0,1,0
100.9717,6089,-182,0.0,86.3950,7.619,0.0000,0,1,0
100.9918,6090,-182,0.0,86.3935,6.379,0.1125,0,1,0
100.9918,6091,-182,0.0,85.4117,-19.744,0.0000,0,1,0
100.9918,6092,-182,0.0,84.3793,-59.726,0.0000,0,1,0
100.9918,6093,-182,0.0,86.3981,-29.787,0.0000,0,1,0
101.0119,6094,-182,0.0,86.3981,-14.779,0.0000,0,1,0
101.0119,6095,-182,0.0,86.4195,17.806,0.0000,0,1,0
101.0119,6096,-182,0.0,86.5208,51.732,0.0000,0,1,0
101.0320,6097,-182,0.0,86.5668,29.241,0.0000,0,1,0
101.0320,6098,-181,40.0,86.6205,19.069,0.0000,0,1,0
101.0321,6099,-181,40.0,86.6711,14.566,0.0000,0,1,0
101.0321,6100,-181,50.0,86.7263,12.422,0.0000,0,1,0
101.0522,6101,-181,50.0,86.7785,11.503,0.0000,0,1,0
101.0522,6102,-181,0.0,86.8337,11.082,0.0000,0,1,0
101.0522,6103,-181,0.0,86.8905,11.025,0.0000,0,1,0
101.0522,6104,-181,0.0,86.9472,11.035,0.0000,0,1,0
101.0723,6105,-181,0.0,87.0101,11.308,0.0000,0,1,0
101.0723,6106,-181,0.0,87.0638,11.406,0.0000,0,1,0
101.0723,6107,-181,0.0,87.1236,11.532,0.0000,0,1,0
101.0724,6108,-181,0.0,87.1834,11.672,0.0000,0,1,0
101.0925,6109,-181,0.0,87.2356,11.473,0.0000,0,1,0
101.0925,6110,-181,0.0,87.3046,11.757,0.0000,0,1,0
101.0925,6111,-181,0.0,87.3675,11.976,0.0000,0,1,0
101.1127,6112,-181,0.0,87.4964,12.247,0.0000,0,1,0
101.1127,6113,-181,0.0,87.5531,12.474,0.0000,0,1,0
101.1127,6114,-181,0.0,87.6160,12.465,0.0000,0,1,0
101.1127,6115,-181,0.0,87.6805,12.491,0.0000,0,1,0
101.1328,6116,-181,0.0,87.7434,12.420,0.0000,0,1,0
101.1328,6117,-181,0.0,87.8093,12.615,0.0000,0,1,0
101.1328,6118,-181,0.0,87.8707,12.674,0.0000,0,1,0
101.1328,6119,-181,0.0,87.9336,12.665,0.0000,0,1,0
101.1529,6120,-181,0.0,88.0103,13.005,0.0000,0,1,0
101.1529,6121,-181,0.0,88.0609,12.792,0.0000,0,1,0
101.1529,6122,-181,0.0,88.1253,12.762,0.0000,0,1,0
101.1529,6123,-181,0.0,88.1867,12.709,0.0000,0,1,0
101.1730,6124,-181,0.0,88.2465,12.260,0.0000,0,1,0
101.1731,6125,-181,0.0,88.3109,12.381,0.0000,0,1,0
101.1731,6126,-181,0.0,88.3708,12.326,0.0000,0,1,0
101.1731,6127,-181,0.0,88.4336,12.337,0.0000,0,1,0
101.1932,6128,-182,-40.0,88.5594,12.427,0.0000,0,1,0
101.1932,6129,-182,-40.0,88.6147,12.288,0.0000,0,1,0
101.1932,6130,-182,-40.0,88.6745,12.219,0.0000,0,1,0
101.2133,6131,-183,-80.0,88.7343,12.122,0.0000,0,1,0
101.2133,6132,-183,-50.0,88.7941,11.928,0.0000,0,1,0
101.2133,6133,-184,-100.0,88.8524,11.908,0.0000,0,1,0
101.2134,6134,-184,-100.0,88.9076,11.783,0.0000,0,1,0
101.2335,6135,-184,-50.0,88.9690,11.759,0.0000,0,1,0
101.2335,6136,-184,-50.0,89.0181,11.478,0.0000,0,1,0
101.2335,6137,-184,0.0,89.0656,11.070,0.0000,0,1,0
101.2335,6138,-184,0.0,89.1285,11.057,0.0000,0,1,0
101.2536,6139,-184,0.0,89.1853,10.936,0.0000,0,1,0
101.2537,6140,-184,0.0,89.2344,10.875,0.0000,0,1,0
101.2537,6141,-184,0.0,89.2865,10.960,0.0000,0,1,0
101.2537,6142,-184,0.0,89.3325,10.580,0.0000,0,1,0
101.2738,6143,-184,0.0,89.3832,10.237,0.0000,0,1,0
101.2738,6144,-184,0.0,89.4798,10.027,0.0000,0,1,0
101.2738,6145,-184,0.0,89.5228,9.738,0.0000,0,1,0
101.2939,6146,-184,0.0,89.5688,9.594,0.0000,0,1,0
101.2939,6147,-184,0.0,89.6117,9.368,0.0000,0,1,0
101.2939,6148,-184,0.0,89.6578,9.133,0.0000,0,1,0
101.2939,6149,-184,0.0,89.6992,8.977,0.0000,0,1,0
101.3141,6150,-184,0.0,89.7345,8.630,0.0000,0,1,0
101.3141,6151,-184,0.0,89.7789,8.495,0.0000,0,1,0
101.3141,6152,-184,0.0,89.8219,8.351,0.0000,0,1,0
101.3141,6153,-184,0.0,89.8572,8.125,0.0000,0,1,0
101.3342,6154,-184,0.0,89.8971,8.128,0.0000,0,1,0
101.3342,6155,-184,0.0,89.9323,7.899,0.0000,0,1,0
101.3342,6156,-184,0.0,89.9661,7.554,0.0000,0,1,0
101.3343,6157,-184,0.0,90.0029,7.420,0.0000,0,1,0
101.3544,6158,-184,0.0,90.0305,7.046,0.0000,0,1,0
101.3545,6159,-184,0.0,90.0689,6.936,0.0000,0,1,0
101.3545,6160,-184,0.0,90.1348,6.843,0.0000,0,1,0
101.3746,6161,-184,0.0,90.1624,6.612,0.0000,0,1,0
101.3746,6162,-184,0.0,90.1916,6.528,0.0000,0,1,0
101.3746,6163,-183,40.0,90.2177,6.240,0.0000,0,1,0
101.3746,6164,-183,50.0,90.2483,5.958,0.0000,0,1,0
101.3947,6165,-183,50.0,90.2775,5.855,0.0000,0,1,0
101.3947,6166,-183,50.0,90.3005,5.650,0.0000,0,1,0
101.3947,6167,-183,0.0,90.3266,5.548,0.0000,0,1,0
101.3947,6168,-183,0.0,90.3496,5.305,0.0000,0,1,0
101.4149,6169,-183,0.0,90.3665,4.877,0.0000,0,1,0
101.4149,6170,-182,50.0,90.3971,4.854,0.0000,0,1,0
101.4149,6171,-182,50.0,90.4171,4.690,0.0000,0,1,0
101.4149,6172,-182,50.0,90.4416,4.646,0.0000,0,1,0
101.4350,6173,-182,50.0,90.4631,4.739,0.0000,0,1,0
101.4351,6174,-182,0.0,90.4846,4.556,0.0000,0,1,0
101.4351,6175,-182,0.0,90.5030,4.425,0.0000,0,1,0
101.4552,6176,-182,0.0,90.5321,4.023,0.0000,0,1,0
101.4552,6177,-182,0.0,90.5567,3.883,0.0000,0,1,0
101.4552,6178,-182,0.0,90.5781,3.813,0.0000,0,1,0
101.4552,6179,-182,0.0,90.5920,3.686,0.0000,0,1,0
101.4552,6180,-182,0.0,90.6012,3.569,0.0000,0,1,0
101.4753,6181,-182,0.0,90.6257,3.510,0.0000,0,1,0
101.4753,6182,-182,0.0,90.6472,3.481,0.0000,0,1,0
101.4753,6183,-182,0.0,90.6548,3.313,0.0000,0,1,0
101.4753,6184,-182,0.0,90.6702,3.382,0.0000,0,1,0
101.4954,6185,-182,0.0,90.6809,3.072,0.0000,0,1,0
101.4954,6186,-182,0.0,90.6963,2.763,0.0000,0,1,0
101.4954,6187,-182,0.0,90.7070,2.685,0.0000,0,1,0
101.4955,6188,-182,0.0,90.7193,2.570,0.0000,0,1,0
101.5157,6189,-182,0.0,90.7285,2.473,0.0000,0,1,0
101.5157,6190,-182,0.0,90.7423,2.387,0.0000,0,1,0
101.5157,6191,-182,0.0,90.7515,2.306,0.0000,0,1,0
